,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
1391,0.404,0.383,0,-20.77,1,0.84,0.669,5.56e-05,0.73,0.184,113.112,audio_features,305kWcDEb2O7pmfmpgiGIK,spotify:track:305kWcDEb2O7pmfmpgiGIK,https://api.spotify.com/v1/tracks/305kWcDEb2O7pmfmpgiGIK,https://api.spotify.com/v1/audio-analysis/305kWcDEb2O7pmfmpgiGIK,83053,3
1392,0.351,0.318,9,-13.791,1,0.0448,0.698,0.0611,0.915,0.344,170.082,audio_features,6KpWrQV5uA86be6emruSJa,spotify:track:6KpWrQV5uA86be6emruSJa,https://api.spotify.com/v1/tracks/6KpWrQV5uA86be6emruSJa,https://api.spotify.com/v1/audio-analysis/6KpWrQV5uA86be6emruSJa,397187,3
1393,0.487,0.0335,11,-30.421,0,0.0791,0.887,3.75e-05,0.198,0.49,81.479,audio_features,2gQEnWfMYSAdNA768PiV6M,spotify:track:2gQEnWfMYSAdNA768PiV6M,https://api.spotify.com/v1/tracks/2gQEnWfMYSAdNA768PiV6M,https://api.spotify.com/v1/audio-analysis/2gQEnWfMYSAdNA768PiV6M,30880,4
1394,0.425,0.395,2,-14.843,1,0.0281,0.257,0.125,0.426,0.269,139.231,audio_features,2XyIj9xZb0UmbhIypZkW5Y,spotify:track:2XyIj9xZb0UmbhIypZkW5Y,https://api.spotify.com/v1/tracks/2XyIj9xZb0UmbhIypZkW5Y,https://api.spotify.com/v1/audio-analysis/2XyIj9xZb0UmbhIypZkW5Y,231267,3
1395,0.426,0.207,7,-30.465,1,0.755,0.488,0.0451,0.197,0.26,138.017,audio_features,3wVBizVF0JOivZgM9zJDno,spotify:track:3wVBizVF0JOivZgM9zJDno,https://api.spotify.com/v1/tracks/3wVBizVF0JOivZgM9zJDno,https://api.spotify.com/v1/audio-analysis/3wVBizVF0JOivZgM9zJDno,17067,3
1396,0.441,0.337,2,-17.234,0,0.0957,0.405,0.000672,0.679,0.9,149.86,audio_features,4dr7CCs0JDD9L4EEFSsvJj,spotify:track:4dr7CCs0JDD9L4EEFSsvJj,https://api.spotify.com/v1/tracks/4dr7CCs0JDD9L4EEFSsvJj,https://api.spotify.com/v1/audio-analysis/4dr7CCs0JDD9L4EEFSsvJj,149093,4
1397,0.47,0.123,2,-30.326,1,0.55,0.597,2.72e-06,0.492,0.094,82.344,audio_features,5gdXXfeCz6WthgeKkEWqb2,spotify:track:5gdXXfeCz6WthgeKkEWqb2,https://api.spotify.com/v1/tracks/5gdXXfeCz6WthgeKkEWqb2,https://api.spotify.com/v1/audio-analysis/5gdXXfeCz6WthgeKkEWqb2,35747,5
1398,0.539,0.417,2,-12.957,1,0.0319,0.467,2.56e-05,0.737,0.629,107.772,audio_features,0tdLC5lxpPcQny1Qmwk6wq,spotify:track:0tdLC5lxpPcQny1Qmwk6wq,https://api.spotify.com/v1/tracks/0tdLC5lxpPcQny1Qmwk6wq,https://api.spotify.com/v1/audio-analysis/0tdLC5lxpPcQny1Qmwk6wq,280533,4
1399,0.598,0.17,2,-24.881,0,0.428,0.882,0.00012,0.287,0.0396,50.513,audio_features,0kkxx5kYTyHwnepx3GjiQl,spotify:track:0kkxx5kYTyHwnepx3GjiQl,https://api.spotify.com/v1/tracks/0kkxx5kYTyHwnepx3GjiQl,https://api.spotify.com/v1/audio-analysis/0kkxx5kYTyHwnepx3GjiQl,27373,4
1400,0.409,0.228,7,-15.74,1,0.04,0.617,0.00252,0.674,0.135,115.736,audio_features,0Psl1ad7qufqdWBBS0I1kP,spotify:track:0Psl1ad7qufqdWBBS0I1kP,https://api.spotify.com/v1/tracks/0Psl1ad7qufqdWBBS0I1kP,https://api.spotify.com/v1/audio-analysis/0Psl1ad7qufqdWBBS0I1kP,422773,4
1401,0.432,0.46,7,-14.031,1,0.0834,0.555,0.00487,0.833,0.505,104.29,audio_features,4w55Dj6c2XGi8Ibgmz5iUV,spotify:track:4w55Dj6c2XGi8Ibgmz5iUV,https://api.spotify.com/v1/tracks/4w55Dj6c2XGi8Ibgmz5iUV,https://api.spotify.com/v1/audio-analysis/4w55Dj6c2XGi8Ibgmz5iUV,397653,4
1402,0.31,0.572,9,-9.834,1,0.0347,0.379,0.00899,0.951,0.708,173.531,audio_features,0UTgsOhHT4kljCadP6MCkO,spotify:track:0UTgsOhHT4kljCadP6MCkO,https://api.spotify.com/v1/tracks/0UTgsOhHT4kljCadP6MCkO,https://api.spotify.com/v1/audio-analysis/0UTgsOhHT4kljCadP6MCkO,217973,4
1403,0.476,0.185,4,-26.081,0,0.684,0.583,0.0,0.139,0.0385,115.841,audio_features,32fKLIA0PYwEJ5cPfda8HB,spotify:track:32fKLIA0PYwEJ5cPfda8HB,https://api.spotify.com/v1/tracks/32fKLIA0PYwEJ5cPfda8HB,https://api.spotify.com/v1/audio-analysis/32fKLIA0PYwEJ5cPfda8HB,31893,4
1404,0.366,0.274,4,-21.746,1,0.192,0.967,0.0055,0.305,0.646,90.318,audio_features,4ewKOgZcbBg77imJ3sHvoc,spotify:track:4ewKOgZcbBg77imJ3sHvoc,https://api.spotify.com/v1/tracks/4ewKOgZcbBg77imJ3sHvoc,https://api.spotify.com/v1/audio-analysis/4ewKOgZcbBg77imJ3sHvoc,29827,4
1405,0.674,0.202,10,-19.318,1,0.0358,0.605,0.108,0.558,0.557,101.269,audio_features,4pHviuNyIrkniu3zyEYFEO,spotify:track:4pHviuNyIrkniu3zyEYFEO,https://api.spotify.com/v1/tracks/4pHviuNyIrkniu3zyEYFEO,https://api.spotify.com/v1/audio-analysis/4pHviuNyIrkniu3zyEYFEO,106240,4
1406,0.29,0.143,2,-19.092,1,0.044,0.981,0.895,0.143,0.196,104.823,audio_features,3htMOuYHcfhK7GKDlulXzL,spotify:track:3htMOuYHcfhK7GKDlulXzL,https://api.spotify.com/v1/tracks/3htMOuYHcfhK7GKDlulXzL,https://api.spotify.com/v1/audio-analysis/3htMOuYHcfhK7GKDlulXzL,136373,5
1407,0.418,0.615,11,-15.439,0,0.037,0.000825,0.837,0.29,0.557,110.96,audio_features,6khYQIPud4NaccpG8BSNc7,spotify:track:6khYQIPud4NaccpG8BSNc7,https://api.spotify.com/v1/tracks/6khYQIPud4NaccpG8BSNc7,https://api.spotify.com/v1/audio-analysis/6khYQIPud4NaccpG8BSNc7,198213,1
1408,0.448,0.0308,9,-20.994,1,0.063,0.81,0.324,0.165,0.0369,141.313,audio_features,6UDvIgpHNhBBWHS9XVq4UL,spotify:track:6UDvIgpHNhBBWHS9XVq4UL,https://api.spotify.com/v1/tracks/6UDvIgpHNhBBWHS9XVq4UL,https://api.spotify.com/v1/audio-analysis/6UDvIgpHNhBBWHS9XVq4UL,83320,5
1409,0.73,0.289,4,-17.415,1,0.0885,0.665,0.00224,0.195,0.872,84.732,audio_features,0q43F6qUfQjj2JS2JdJKzY,spotify:track:0q43F6qUfQjj2JS2JdJKzY,https://api.spotify.com/v1/tracks/0q43F6qUfQjj2JS2JdJKzY,https://api.spotify.com/v1/audio-analysis/0q43F6qUfQjj2JS2JdJKzY,70653,4
1410,0.397,0.0954,3,-24.562,1,0.0459,0.961,0.704,0.103,0.358,178.169,audio_features,6OuiSEcE8NpSp8knLwZn8E,spotify:track:6OuiSEcE8NpSp8knLwZn8E,https://api.spotify.com/v1/tracks/6OuiSEcE8NpSp8knLwZn8E,https://api.spotify.com/v1/audio-analysis/6OuiSEcE8NpSp8knLwZn8E,172120,5
1411,0.485,0.519,4,-13.343,0,0.03,0.638,0.000619,0.271,0.416,131.75,audio_features,1OqxfMlk1bnbyTM99bftmG,spotify:track:1OqxfMlk1bnbyTM99bftmG,https://api.spotify.com/v1/tracks/1OqxfMlk1bnbyTM99bftmG,https://api.spotify.com/v1/audio-analysis/1OqxfMlk1bnbyTM99bftmG,306013,4
1412,0.416,0.124,7,-16.62,1,0.0382,0.733,0.00485,0.655,0.0491,109.176,audio_features,5s7QGascebYp6oBDSKn4EP,spotify:track:5s7QGascebYp6oBDSKn4EP,https://api.spotify.com/v1/tracks/5s7QGascebYp6oBDSKn4EP,https://api.spotify.com/v1/audio-analysis/5s7QGascebYp6oBDSKn4EP,194213,4
1413,0.224,0.657,5,-11.527,1,0.0445,0.000207,0.92,0.976,0.382,74.775,audio_features,4Bl0eZUuSmuTXkBdISWZrL,spotify:track:4Bl0eZUuSmuTXkBdISWZrL,https://api.spotify.com/v1/tracks/4Bl0eZUuSmuTXkBdISWZrL,https://api.spotify.com/v1/audio-analysis/4Bl0eZUuSmuTXkBdISWZrL,636440,4
1414,0.609,0.0685,9,-28.492,1,0.0557,0.796,0.0268,0.343,0.236,132.539,audio_features,3Eh9eRephShb3tXWr8utmx,spotify:track:3Eh9eRephShb3tXWr8utmx,https://api.spotify.com/v1/tracks/3Eh9eRephShb3tXWr8utmx,https://api.spotify.com/v1/audio-analysis/3Eh9eRephShb3tXWr8utmx,280653,4
1415,0.0,0.0195,5,-23.703,0,0.0,0.985,0.993,0.11,0.0,0.0,audio_features,6EMS3wPIgjCzcVoGssNj8n,spotify:track:6EMS3wPIgjCzcVoGssNj8n,https://api.spotify.com/v1/tracks/6EMS3wPIgjCzcVoGssNj8n,https://api.spotify.com/v1/audio-analysis/6EMS3wPIgjCzcVoGssNj8n,13280,0
1416,0.835,0.287,4,-17.468,1,0.22,0.673,8.15e-05,0.145,0.873,83.949,audio_features,3RCkq70OkEhIBozZ8x8jZq,spotify:track:3RCkq70OkEhIBozZ8x8jZq,https://api.spotify.com/v1/tracks/3RCkq70OkEhIBozZ8x8jZq,https://api.spotify.com/v1/audio-analysis/3RCkq70OkEhIBozZ8x8jZq,194813,4
1417,0.562,0.0782,7,-22.052,1,0.0534,0.891,0.744,0.205,0.652,95.952,audio_features,2NwN6DDPJTIo0RFc3xx5E6,spotify:track:2NwN6DDPJTIo0RFc3xx5E6,https://api.spotify.com/v1/tracks/2NwN6DDPJTIo0RFc3xx5E6,https://api.spotify.com/v1/audio-analysis/2NwN6DDPJTIo0RFc3xx5E6,23747,1
1418,0.548,0.429,0,-16.01,1,0.0447,0.0325,0.715,0.122,0.318,116.982,audio_features,06xQt8RThco8K9xzB1qVFO,spotify:track:06xQt8RThco8K9xzB1qVFO,https://api.spotify.com/v1/tracks/06xQt8RThco8K9xzB1qVFO,https://api.spotify.com/v1/audio-analysis/06xQt8RThco8K9xzB1qVFO,174240,4
