,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2505,0.571,0.94,1,-3.637,1,0.0883,0.0114,0.0128,0.572,0.555,149.959,audio_features,4QlnZsNzHsmyOJaNulmi6Q,spotify:track:4QlnZsNzHsmyOJaNulmi6Q,https://api.spotify.com/v1/tracks/4QlnZsNzHsmyOJaNulmi6Q,https://api.spotify.com/v1/audio-analysis/4QlnZsNzHsmyOJaNulmi6Q,252800,4
2506,0.631,0.877,5,-4.072,0,0.0345,0.00837,1.09e-05,0.204,0.876,150.162,audio_features,1o6P4eQ1UtxPjXAv019s2c,spotify:track:1o6P4eQ1UtxPjXAv019s2c,https://api.spotify.com/v1/tracks/1o6P4eQ1UtxPjXAv019s2c,https://api.spotify.com/v1/audio-analysis/1o6P4eQ1UtxPjXAv019s2c,185600,4
2507,0.621,0.624,10,-6.745,0,0.0374,0.226,0.0,0.11,0.231,128.045,audio_features,7zb58SdsX7b3COyGIjD0BK,spotify:track:7zb58SdsX7b3COyGIjD0BK,https://api.spotify.com/v1/tracks/7zb58SdsX7b3COyGIjD0BK,https://api.spotify.com/v1/audio-analysis/7zb58SdsX7b3COyGIjD0BK,225000,4
2508,0.577,0.394,5,-8.015,1,0.0295,0.762,0.0,0.149,0.134,100.002,audio_features,4KNhiasYZPGVnLaFDfL4xy,spotify:track:4KNhiasYZPGVnLaFDfL4xy,https://api.spotify.com/v1/tracks/4KNhiasYZPGVnLaFDfL4xy,https://api.spotify.com/v1/audio-analysis/4KNhiasYZPGVnLaFDfL4xy,83413,4
2509,0.57,0.73,9,-4.038,1,0.0412,0.0171,0.0,0.0488,0.22,104.609,audio_features,42YsiqKPvv9grgip6s6N4E,spotify:track:42YsiqKPvv9grgip6s6N4E,https://api.spotify.com/v1/tracks/42YsiqKPvv9grgip6s6N4E,https://api.spotify.com/v1/audio-analysis/42YsiqKPvv9grgip6s6N4E,220747,4
2510,0.273,0.93,9,-1.398,0,0.05,0.0006,0.547,0.0865,0.0963,88.215,audio_features,0USc9HxnInR9iDdYkXCmUI,spotify:track:0USc9HxnInR9iDdYkXCmUI,https://api.spotify.com/v1/tracks/0USc9HxnInR9iDdYkXCmUI,https://api.spotify.com/v1/audio-analysis/0USc9HxnInR9iDdYkXCmUI,258120,3
2511,0.586,0.934,5,-3.553,0,0.169,0.0558,0.0,0.126,0.345,125.854,audio_features,6qXoj75COFu1AYRlp9IZ7J,spotify:track:6qXoj75COFu1AYRlp9IZ7J,https://api.spotify.com/v1/tracks/6qXoj75COFu1AYRlp9IZ7J,https://api.spotify.com/v1/audio-analysis/6qXoj75COFu1AYRlp9IZ7J,206667,4
2512,0.604,0.856,11,-4.978,0,0.049,0.000274,0.00158,0.105,0.152,135.07,audio_features,2F9HPttfXuGtXDFKsFVi83,spotify:track:2F9HPttfXuGtXDFKsFVi83,https://api.spotify.com/v1/tracks/2F9HPttfXuGtXDFKsFVi83,https://api.spotify.com/v1/audio-analysis/2F9HPttfXuGtXDFKsFVi83,263107,4
2513,0.699,0.81,7,-4.446,1,0.0643,0.00919,0.0,0.123,0.246,118.054,audio_features,0zThj8JX2unO3eCzhVIL0x,spotify:track:0zThj8JX2unO3eCzhVIL0x,https://api.spotify.com/v1/tracks/0zThj8JX2unO3eCzhVIL0x,https://api.spotify.com/v1/audio-analysis/0zThj8JX2unO3eCzhVIL0x,237973,4
2514,0.541,0.927,1,-2.133,1,0.153,0.00208,0.0675,0.0743,0.426,150.01,audio_features,2I82ykJMwAmpmSt5uaFVaj,spotify:track:2I82ykJMwAmpmSt5uaFVaj,https://api.spotify.com/v1/tracks/2I82ykJMwAmpmSt5uaFVaj,https://api.spotify.com/v1/audio-analysis/2I82ykJMwAmpmSt5uaFVaj,222147,4
2515,0.723,0.656,11,-4.549,1,0.0947,0.0418,0.0,0.657,0.498,169.961,audio_features,0FmbBW7IzUdMMaydM4Umfu,spotify:track:0FmbBW7IzUdMMaydM4Umfu,https://api.spotify.com/v1/tracks/0FmbBW7IzUdMMaydM4Umfu,https://api.spotify.com/v1/audio-analysis/0FmbBW7IzUdMMaydM4Umfu,217253,4
2516,0.668,0.64,0,-4.293,1,0.0585,0.0265,0.0,0.178,0.0515,120.007,audio_features,2WxyUG5BIjhiqfWFcdu3Qt,spotify:track:2WxyUG5BIjhiqfWFcdu3Qt,https://api.spotify.com/v1/tracks/2WxyUG5BIjhiqfWFcdu3Qt,https://api.spotify.com/v1/audio-analysis/2WxyUG5BIjhiqfWFcdu3Qt,256387,4
2517,0.664,0.935,1,-2.974,1,0.0887,0.00186,0.531,0.721,0.259,150.088,audio_features,1bYb9rOIIiZ6d0zNlo56Xn,spotify:track:1bYb9rOIIiZ6d0zNlo56Xn,https://api.spotify.com/v1/tracks/1bYb9rOIIiZ6d0zNlo56Xn,https://api.spotify.com/v1/audio-analysis/1bYb9rOIIiZ6d0zNlo56Xn,249520,4
2518,0.425,0.589,6,-5.907,0,0.0439,0.516,1.71e-05,0.119,0.233,130.002,audio_features,5lFrRad84zAv4Hgczvwfcg,spotify:track:5lFrRad84zAv4Hgczvwfcg,https://api.spotify.com/v1/tracks/5lFrRad84zAv4Hgczvwfcg,https://api.spotify.com/v1/audio-analysis/5lFrRad84zAv4Hgczvwfcg,213467,4
2519,0.798,0.618,4,-6.903,0,0.0405,0.053,0.000102,0.139,0.406,116.003,audio_features,0NRBB1Vyr9WTlUq0NuXwOL,spotify:track:0NRBB1Vyr9WTlUq0NuXwOL,https://api.spotify.com/v1/tracks/0NRBB1Vyr9WTlUq0NuXwOL,https://api.spotify.com/v1/audio-analysis/0NRBB1Vyr9WTlUq0NuXwOL,222187,4
2520,0.637,0.708,8,-5.349,1,0.0383,0.0688,2.66e-05,0.137,0.172,99.843,audio_features,1DGggbNJ1rKcz0jG6h2RAV,spotify:track:1DGggbNJ1rKcz0jG6h2RAV,https://api.spotify.com/v1/tracks/1DGggbNJ1rKcz0jG6h2RAV,https://api.spotify.com/v1/audio-analysis/1DGggbNJ1rKcz0jG6h2RAV,205947,4
2521,0.471,0.776,10,-3.867,0,0.0529,0.175,2.47e-06,0.116,0.234,159.782,audio_features,2a6t1RRMUFInRx8O5opGjw,spotify:track:2a6t1RRMUFInRx8O5opGjw,https://api.spotify.com/v1/tracks/2a6t1RRMUFInRx8O5opGjw,https://api.spotify.com/v1/audio-analysis/2a6t1RRMUFInRx8O5opGjw,286867,4
2522,0.655,0.67,10,-12.041,1,0.0981,0.00866,0.435,0.272,0.104,130.053,audio_features,68Q9JY2GfWpb5u6njChWFy,spotify:track:68Q9JY2GfWpb5u6njChWFy,https://api.spotify.com/v1/tracks/68Q9JY2GfWpb5u6njChWFy,https://api.spotify.com/v1/audio-analysis/68Q9JY2GfWpb5u6njChWFy,201240,4
