,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6986,0.848,0.649,2,-6.083,1,0.315,0.232,0.0,0.101,0.629,118.04,audio_features,0BOmhToQ03yOdpzYKMEnAg,spotify:track:0BOmhToQ03yOdpzYKMEnAg,https://api.spotify.com/v1/tracks/0BOmhToQ03yOdpzYKMEnAg,https://api.spotify.com/v1/audio-analysis/0BOmhToQ03yOdpzYKMEnAg,181948,4
6987,0.912,0.587,7,-7.395,1,0.0582,0.0394,0.01,0.111,0.435,143.027,audio_features,6PfI6EeLNiNGVAVg11nv7D,spotify:track:6PfI6EeLNiNGVAVg11nv7D,https://api.spotify.com/v1/tracks/6PfI6EeLNiNGVAVg11nv7D,https://api.spotify.com/v1/audio-analysis/6PfI6EeLNiNGVAVg11nv7D,179022,4
6988,0.914,0.415,6,-10.708,1,0.464,0.0536,0.0,0.131,0.646,135.03,audio_features,2OaKHGvIxoOzIYjyMsxcT8,spotify:track:2OaKHGvIxoOzIYjyMsxcT8,https://api.spotify.com/v1/tracks/2OaKHGvIxoOzIYjyMsxcT8,https://api.spotify.com/v1/audio-analysis/2OaKHGvIxoOzIYjyMsxcT8,241995,4
6989,0.82,0.551,2,-6.144,1,0.125,0.0301,5.92e-06,0.134,0.328,156.983,audio_features,3QLvGx3PNgsyIjJOyIcuGh,spotify:track:3QLvGx3PNgsyIjJOyIcuGh,https://api.spotify.com/v1/tracks/3QLvGx3PNgsyIjJOyIcuGh,https://api.spotify.com/v1/audio-analysis/3QLvGx3PNgsyIjJOyIcuGh,177683,4
6990,0.787,0.552,4,-7.676,0,0.0685,0.0808,0.0,0.102,0.21,81.987,audio_features,79Dpa6xXRNsXzMueN8BvAg,spotify:track:79Dpa6xXRNsXzMueN8BvAg,https://api.spotify.com/v1/tracks/79Dpa6xXRNsXzMueN8BvAg,https://api.spotify.com/v1/audio-analysis/79Dpa6xXRNsXzMueN8BvAg,175721,4
6991,0.84,0.427,5,-9.777,0,0.376,0.375,2.55e-05,0.111,0.445,147.931,audio_features,3OGGzDmPU14szwANX5tbbn,spotify:track:3OGGzDmPU14szwANX5tbbn,https://api.spotify.com/v1/tracks/3OGGzDmPU14szwANX5tbbn,https://api.spotify.com/v1/audio-analysis/3OGGzDmPU14szwANX5tbbn,155873,4
6992,0.852,0.568,1,-9.202,0,0.344,0.183,0.0,0.0993,0.504,81.526,audio_features,1q9jq5X5vwmewjOa2mHtQ1,spotify:track:1q9jq5X5vwmewjOa2mHtQ1,https://api.spotify.com/v1/tracks/1q9jq5X5vwmewjOa2mHtQ1,https://api.spotify.com/v1/audio-analysis/1q9jq5X5vwmewjOa2mHtQ1,180935,4
6993,0.916,0.756,0,-7.653,1,0.188,0.0942,0.0,0.23,0.756,115.69,audio_features,7KVPsVMOK3NL7subwJ0dZj,spotify:track:7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/tracks/7KVPsVMOK3NL7subwJ0dZj,https://api.spotify.com/v1/audio-analysis/7KVPsVMOK3NL7subwJ0dZj,151539,4
6994,0.871,0.647,7,-5.327,0,0.0839,0.18,0.0,0.106,0.493,125.937,audio_features,1OFcEzTY5Yt5YcZt8WNvW5,spotify:track:1OFcEzTY5Yt5YcZt8WNvW5,https://api.spotify.com/v1/tracks/1OFcEzTY5Yt5YcZt8WNvW5,https://api.spotify.com/v1/audio-analysis/1OFcEzTY5Yt5YcZt8WNvW5,139644,4
6995,0.833,0.732,6,-4.586,0,0.242,0.273,0.0,0.11,0.314,149.023,audio_features,1aU2MrZHIENj5L2G0RxN8a,spotify:track:1aU2MrZHIENj5L2G0RxN8a,https://api.spotify.com/v1/tracks/1aU2MrZHIENj5L2G0RxN8a,https://api.spotify.com/v1/audio-analysis/1aU2MrZHIENj5L2G0RxN8a,180780,4
6996,0.869,0.483,2,-7.373,1,0.368,0.101,2.56e-05,0.0985,0.155,146.996,audio_features,62MnuY2cRWFJoaUEbxSeQj,spotify:track:62MnuY2cRWFJoaUEbxSeQj,https://api.spotify.com/v1/tracks/62MnuY2cRWFJoaUEbxSeQj,https://api.spotify.com/v1/audio-analysis/62MnuY2cRWFJoaUEbxSeQj,194250,4
6997,0.943,0.445,2,-6.028,1,0.207,0.039,4.39e-06,0.12,0.111,108.05,audio_features,4B62EO87CGodkFJLNYNRiz,spotify:track:4B62EO87CGodkFJLNYNRiz,https://api.spotify.com/v1/tracks/4B62EO87CGodkFJLNYNRiz,https://api.spotify.com/v1/audio-analysis/4B62EO87CGodkFJLNYNRiz,195653,4
6998,0.748,0.661,7,-7.587,1,0.0726,0.318,0.0,0.128,0.316,134.039,audio_features,2cmZdDZxf1b54IJtfGfw59,spotify:track:2cmZdDZxf1b54IJtfGfw59,https://api.spotify.com/v1/tracks/2cmZdDZxf1b54IJtfGfw59,https://api.spotify.com/v1/audio-analysis/2cmZdDZxf1b54IJtfGfw59,200135,4
6999,0.937,0.497,4,-6.44,0,0.367,0.174,0.0,0.107,0.657,140.025,audio_features,5QCmg18DHB8HQcKxxEj08M,spotify:track:5QCmg18DHB8HQcKxxEj08M,https://api.spotify.com/v1/tracks/5QCmg18DHB8HQcKxxEj08M,https://api.spotify.com/v1/audio-analysis/5QCmg18DHB8HQcKxxEj08M,149613,4
