,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
6711,0.512,0.99,1,-5.648,0,0.195,0.000249,0.884,0.355,0.125,130.01,audio_features,1t80hJVKQX8GPmf740kdyk,spotify:track:1t80hJVKQX8GPmf740kdyk,https://api.spotify.com/v1/tracks/1t80hJVKQX8GPmf740kdyk,https://api.spotify.com/v1/audio-analysis/1t80hJVKQX8GPmf740kdyk,201922,4
6712,0.393,0.989,2,-6.564,1,0.0527,0.000154,0.942,0.333,0.253,137.991,audio_features,1qlErghxryPYWLIBXHcQut,spotify:track:1qlErghxryPYWLIBXHcQut,https://api.spotify.com/v1/tracks/1qlErghxryPYWLIBXHcQut,https://api.spotify.com/v1/audio-analysis/1qlErghxryPYWLIBXHcQut,243107,4
6713,0.146,0.996,0,-5.912,0,0.144,0.000537,0.87,0.0981,0.158,138.012,audio_features,4ctJPzoJ34DxVjMna0v8ug,spotify:track:4ctJPzoJ34DxVjMna0v8ug,https://api.spotify.com/v1/tracks/4ctJPzoJ34DxVjMna0v8ug,https://api.spotify.com/v1/audio-analysis/4ctJPzoJ34DxVjMna0v8ug,222587,4
6714,0.155,0.978,11,-5.836,1,0.0558,0.00231,0.928,0.278,0.38,138.041,audio_features,2PNYxJDxYuD68L4OwdAl7J,spotify:track:2PNYxJDxYuD68L4OwdAl7J,https://api.spotify.com/v1/tracks/2PNYxJDxYuD68L4OwdAl7J,https://api.spotify.com/v1/audio-analysis/2PNYxJDxYuD68L4OwdAl7J,333933,4
6715,0.412,0.972,1,-6.744,0,0.0693,4.25e-05,0.776,0.175,0.243,137.969,audio_features,25TirZ72haXYeied8xW6jg,spotify:track:25TirZ72haXYeied8xW6jg,https://api.spotify.com/v1/tracks/25TirZ72haXYeied8xW6jg,https://api.spotify.com/v1/audio-analysis/25TirZ72haXYeied8xW6jg,292173,4
6716,0.548,0.988,7,-5.064,1,0.221,0.000795,0.199,0.27,0.0536,137.968,audio_features,3Mhio5BwUaIlriv0vChvxH,spotify:track:3Mhio5BwUaIlriv0vChvxH,https://api.spotify.com/v1/tracks/3Mhio5BwUaIlriv0vChvxH,https://api.spotify.com/v1/audio-analysis/3Mhio5BwUaIlriv0vChvxH,344360,4
6717,0.466,0.979,5,-4.719,0,0.175,0.000281,0.937,0.353,0.107,137.967,audio_features,5zCDjMKVSXtHFvS6foqzLW,spotify:track:5zCDjMKVSXtHFvS6foqzLW,https://api.spotify.com/v1/tracks/5zCDjMKVSXtHFvS6foqzLW,https://api.spotify.com/v1/audio-analysis/5zCDjMKVSXtHFvS6foqzLW,250440,4
6718,0.533,0.98,1,-5.741,1,0.0609,0.00021,0.0072,0.171,0.123,137.959,audio_features,6WUuTnbdKr5N141TYE6RSw,spotify:track:6WUuTnbdKr5N141TYE6RSw,https://api.spotify.com/v1/tracks/6WUuTnbdKr5N141TYE6RSw,https://api.spotify.com/v1/audio-analysis/6WUuTnbdKr5N141TYE6RSw,316520,4
6719,0.414,0.997,0,-5.598,0,0.114,0.000486,0.837,0.241,0.146,138.007,audio_features,0W5J3gpna9IdEyNcCmlOf5,spotify:track:0W5J3gpna9IdEyNcCmlOf5,https://api.spotify.com/v1/tracks/0W5J3gpna9IdEyNcCmlOf5,https://api.spotify.com/v1/audio-analysis/0W5J3gpna9IdEyNcCmlOf5,292160,4
6720,0.426,0.999,5,-5.835,0,0.126,0.000138,0.86,0.175,0.0668,137.986,audio_features,4DYo8GEEzTBp3d5NIMkK72,spotify:track:4DYo8GEEzTBp3d5NIMkK72,https://api.spotify.com/v1/tracks/4DYo8GEEzTBp3d5NIMkK72,https://api.spotify.com/v1/audio-analysis/4DYo8GEEzTBp3d5NIMkK72,208693,4
