,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
798,0.605,0.502,2,-11.291,0,0.0301,0.3,0.000584,0.0642,0.373,121.831,audio_features,1ZtI7KgIjR2v0Qg57WDk2L,spotify:track:1ZtI7KgIjR2v0Qg57WDk2L,https://api.spotify.com/v1/tracks/1ZtI7KgIjR2v0Qg57WDk2L,https://api.spotify.com/v1/audio-analysis/1ZtI7KgIjR2v0Qg57WDk2L,168240,4
799,0.531,0.595,7,-10.381,1,0.0355,0.135,0.0,0.229,0.783,127.476,audio_features,0ybPAKQPZ7i3YJPrLJ1KKp,spotify:track:0ybPAKQPZ7i3YJPrLJ1KKp,https://api.spotify.com/v1/tracks/0ybPAKQPZ7i3YJPrLJ1KKp,https://api.spotify.com/v1/audio-analysis/0ybPAKQPZ7i3YJPrLJ1KKp,143587,4
800,0.466,0.254,4,-14.689,0,0.0312,0.919,5.06e-06,0.105,0.295,108.483,audio_features,1qYoIFD8Eo5NHjCuqJ1IC4,spotify:track:1qYoIFD8Eo5NHjCuqJ1IC4,https://api.spotify.com/v1/tracks/1qYoIFD8Eo5NHjCuqJ1IC4,https://api.spotify.com/v1/audio-analysis/1qYoIFD8Eo5NHjCuqJ1IC4,158840,4
801,0.409,0.238,4,-15.168,0,0.0305,0.946,0.236,0.245,0.333,104.506,audio_features,7Kc3KOzvQJSXNYhKF9r395,spotify:track:7Kc3KOzvQJSXNYhKF9r395,https://api.spotify.com/v1/tracks/7Kc3KOzvQJSXNYhKF9r395,https://api.spotify.com/v1/audio-analysis/7Kc3KOzvQJSXNYhKF9r395,175520,4
802,0.395,0.286,2,-14.388,1,0.0253,0.964,0.251,0.0824,0.382,100.956,audio_features,1X1M4nXPnMgeLIwbC41OAO,spotify:track:1X1M4nXPnMgeLIwbC41OAO,https://api.spotify.com/v1/tracks/1X1M4nXPnMgeLIwbC41OAO,https://api.spotify.com/v1/audio-analysis/1X1M4nXPnMgeLIwbC41OAO,180307,4
803,0.433,0.32,11,-13.642,0,0.0308,0.907,0.000752,0.217,0.467,106.434,audio_features,2eUP9Gj6ekYvOaEbXKV04y,spotify:track:2eUP9Gj6ekYvOaEbXKV04y,https://api.spotify.com/v1/tracks/2eUP9Gj6ekYvOaEbXKV04y,https://api.spotify.com/v1/audio-analysis/2eUP9Gj6ekYvOaEbXKV04y,217067,4
804,0.618,0.322,0,-16.223,1,0.0328,0.917,0.0713,0.216,0.796,129.542,audio_features,6PUZChImBdmSFeyZLc8A8f,spotify:track:6PUZChImBdmSFeyZLc8A8f,https://api.spotify.com/v1/tracks/6PUZChImBdmSFeyZLc8A8f,https://api.spotify.com/v1/audio-analysis/6PUZChImBdmSFeyZLc8A8f,186880,4
805,0.339,0.25,1,-15.614,1,0.0361,0.979,0.868,0.162,0.242,181.11,audio_features,7mp3HEnhNfLAla1KWtEKx9,spotify:track:7mp3HEnhNfLAla1KWtEKx9,https://api.spotify.com/v1/tracks/7mp3HEnhNfLAla1KWtEKx9,https://api.spotify.com/v1/audio-analysis/7mp3HEnhNfLAla1KWtEKx9,171027,3
806,0.607,0.328,9,-12.853,0,0.0294,0.923,0.223,0.357,0.434,130.504,audio_features,2EKQM5zXN10TsPhvioZnXc,spotify:track:2EKQM5zXN10TsPhvioZnXc,https://api.spotify.com/v1/tracks/2EKQM5zXN10TsPhvioZnXc,https://api.spotify.com/v1/audio-analysis/2EKQM5zXN10TsPhvioZnXc,123800,4
807,0.582,0.338,3,-12.565,1,0.0406,0.799,5.33e-05,0.18,0.632,167.809,audio_features,6zpWTZwDDgmnIiaL50VhGJ,spotify:track:6zpWTZwDDgmnIiaL50VhGJ,https://api.spotify.com/v1/tracks/6zpWTZwDDgmnIiaL50VhGJ,https://api.spotify.com/v1/audio-analysis/6zpWTZwDDgmnIiaL50VhGJ,140453,4
808,0.589,0.324,0,-12.411,0,0.0274,0.951,0.468,0.285,0.547,136.118,audio_features,6P8pIfdyIynd6WuLAEBvGX,spotify:track:6P8pIfdyIynd6WuLAEBvGX,https://api.spotify.com/v1/tracks/6P8pIfdyIynd6WuLAEBvGX,https://api.spotify.com/v1/audio-analysis/6P8pIfdyIynd6WuLAEBvGX,125547,4
809,0.497,0.462,9,-12.474,0,0.0303,0.817,7.72e-05,0.241,0.699,147.497,audio_features,75PEcEUGVEm5VdhLzegHBL,spotify:track:75PEcEUGVEm5VdhLzegHBL,https://api.spotify.com/v1/tracks/75PEcEUGVEm5VdhLzegHBL,https://api.spotify.com/v1/audio-analysis/75PEcEUGVEm5VdhLzegHBL,154253,4
810,0.544,0.423,2,-10.73,1,0.0282,0.88,0.713,0.354,0.549,114.785,audio_features,2vxqC5VO9Rc1IePAwz6g8s,spotify:track:2vxqC5VO9Rc1IePAwz6g8s,https://api.spotify.com/v1/tracks/2vxqC5VO9Rc1IePAwz6g8s,https://api.spotify.com/v1/audio-analysis/2vxqC5VO9Rc1IePAwz6g8s,219373,4
811,0.488,0.425,0,-15.716,1,0.0441,0.951,0.0752,0.959,0.424,139.31,audio_features,2Wm0eEEFlxx8nGB4QdT1VV,spotify:track:2Wm0eEEFlxx8nGB4QdT1VV,https://api.spotify.com/v1/tracks/2Wm0eEEFlxx8nGB4QdT1VV,https://api.spotify.com/v1/audio-analysis/2Wm0eEEFlxx8nGB4QdT1VV,236573,4
812,0.437,0.41,3,-13.994,1,0.119,0.943,0.0627,0.819,0.431,70.703,audio_features,7ei3kVJndwB4G4V56t2f7l,spotify:track:7ei3kVJndwB4G4V56t2f7l,https://api.spotify.com/v1/tracks/7ei3kVJndwB4G4V56t2f7l,https://api.spotify.com/v1/audio-analysis/7ei3kVJndwB4G4V56t2f7l,242547,4
813,0.4,0.435,5,-11.892,1,0.0398,0.944,0.248,0.95,0.208,92.624,audio_features,40PCm3TG21w96tOWDr2TNr,spotify:track:40PCm3TG21w96tOWDr2TNr,https://api.spotify.com/v1/tracks/40PCm3TG21w96tOWDr2TNr,https://api.spotify.com/v1/audio-analysis/40PCm3TG21w96tOWDr2TNr,410641,4
