,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
0,0.693,0.903,6,-4.423,0,0.0385,0.0036,0.000233,0.0304,0.649,125.028,audio_features,3w5tSTIW0CDQtdnYfB6tUs,spotify:track:3w5tSTIW0CDQtdnYfB6tUs,https://api.spotify.com/v1/tracks/3w5tSTIW0CDQtdnYfB6tUs,https://api.spotify.com/v1/audio-analysis/3w5tSTIW0CDQtdnYfB6tUs,283120,4
1,0.271,0.707,11,-7.984,1,0.0331,0.0314,0.763,0.162,0.297,118.003,audio_features,66ECgN1bUOmEdjzKGRAKFl,spotify:track:66ECgN1bUOmEdjzKGRAKFl,https://api.spotify.com/v1/tracks/66ECgN1bUOmEdjzKGRAKFl,https://api.spotify.com/v1/audio-analysis/66ECgN1bUOmEdjzKGRAKFl,188453,4
2,0.519,0.456,9,-5.994,0,0.0304,0.608,0.801,0.0831,0.401,124.208,audio_features,3iSEZZSF7P1TKesmTrWeFc,spotify:track:3iSEZZSF7P1TKesmTrWeFc,https://api.spotify.com/v1/tracks/3iSEZZSF7P1TKesmTrWeFc,https://api.spotify.com/v1/audio-analysis/3iSEZZSF7P1TKesmTrWeFc,122907,4
3,0.685,0.911,11,-4.256,0,0.0392,0.0418,0.000225,0.252,0.618,120.003,audio_features,1MPdYUWH5FOoojkdqULXE7,spotify:track:1MPdYUWH5FOoojkdqULXE7,https://api.spotify.com/v1/tracks/1MPdYUWH5FOoojkdqULXE7,https://api.spotify.com/v1/audio-analysis/1MPdYUWH5FOoojkdqULXE7,275293,4
4,0.201,0.401,7,-6.496,0,0.0302,0.607,0.984,0.0985,0.0492,137.645,audio_features,1cQ3zsRqJfYVOGQ96XHoax,spotify:track:1cQ3zsRqJfYVOGQ96XHoax,https://api.spotify.com/v1/tracks/1cQ3zsRqJfYVOGQ96XHoax,https://api.spotify.com/v1/audio-analysis/1cQ3zsRqJfYVOGQ96XHoax,132907,3
5,0.424,0.609,0,-9.366,0,0.0443,0.00219,0.0557,0.14,0.358,190.045,audio_features,0XXfHJnPWDxfZdNa7XOViD,spotify:track:0XXfHJnPWDxfZdNa7XOViD,https://api.spotify.com/v1/tracks/0XXfHJnPWDxfZdNa7XOViD,https://api.spotify.com/v1/audio-analysis/0XXfHJnPWDxfZdNa7XOViD,190933,4
6,0.434,0.557,6,-6.445,0,0.0348,0.529,0.0,0.0904,0.334,149.953,audio_features,1LQcT6aEI7RQ7a2gy0h4PH,spotify:track:1LQcT6aEI7RQ7a2gy0h4PH,https://api.spotify.com/v1/tracks/1LQcT6aEI7RQ7a2gy0h4PH,https://api.spotify.com/v1/audio-analysis/1LQcT6aEI7RQ7a2gy0h4PH,215413,4
7,0.618,0.819,11,-6.076,0,0.0296,0.00144,0.946,0.0765,0.284,126.998,audio_features,6NO6ISbPhCSrmFHNJkX985,spotify:track:6NO6ISbPhCSrmFHNJkX985,https://api.spotify.com/v1/tracks/6NO6ISbPhCSrmFHNJkX985,https://api.spotify.com/v1/audio-analysis/6NO6ISbPhCSrmFHNJkX985,265840,4
8,0.344,0.77,11,-6.721,0,0.0344,0.0275,0.663,0.0779,0.272,132.674,audio_features,33idHWldtQoIRlMbfWDTgl,spotify:track:33idHWldtQoIRlMbfWDTgl,https://api.spotify.com/v1/tracks/33idHWldtQoIRlMbfWDTgl,https://api.spotify.com/v1/audio-analysis/33idHWldtQoIRlMbfWDTgl,541840,4
9,0.34,0.7,10,-6.236,0,0.0613,0.0941,1.31e-06,0.0955,0.352,179.185,audio_features,3jVUtNik1PTcLp2zT190aZ,spotify:track:3jVUtNik1PTcLp2zT190aZ,https://api.spotify.com/v1/tracks/3jVUtNik1PTcLp2zT190aZ,https://api.spotify.com/v1/audio-analysis/3jVUtNik1PTcLp2zT190aZ,356480,4
