,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
2381,0.564,0.832,10,-5.732,0,0.114,0.0247,0.0,0.26,0.233,112.827,audio_features,1OgcmwINpknXFgfHzNzNWR,spotify:track:1OgcmwINpknXFgfHzNzNWR,https://api.spotify.com/v1/tracks/1OgcmwINpknXFgfHzNzNWR,https://api.spotify.com/v1/audio-analysis/1OgcmwINpknXFgfHzNzNWR,192133,4
2382,0.682,0.391,1,-8.254,0,0.0272,0.101,0.0,0.0902,0.229,101.953,audio_features,4mwrzlLxyvpX4PHzRmP3fD,spotify:track:4mwrzlLxyvpX4PHzRmP3fD,https://api.spotify.com/v1/tracks/4mwrzlLxyvpX4PHzRmP3fD,https://api.spotify.com/v1/audio-analysis/4mwrzlLxyvpX4PHzRmP3fD,255040,4
2383,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-05,0.0915,0.934,116.032,audio_features,6JIC3hbC28JZKZ8AlAqX8h,spotify:track:6JIC3hbC28JZKZ8AlAqX8h,https://api.spotify.com/v1/tracks/6JIC3hbC28JZKZ8AlAqX8h,https://api.spotify.com/v1/audio-analysis/6JIC3hbC28JZKZ8AlAqX8h,202735,4
2384,0.687,0.655,1,-4.919,1,0.0414,0.253,4.63e-06,0.114,0.244,122.999,audio_features,3UYtQXfQt0INwMUHwju5M7,spotify:track:3UYtQXfQt0INwMUHwju5M7,https://api.spotify.com/v1/tracks/3UYtQXfQt0INwMUHwju5M7,https://api.spotify.com/v1/audio-analysis/3UYtQXfQt0INwMUHwju5M7,257238,4
2385,0.563,0.537,1,-6.138,1,0.0794,0.552,0.0,0.0655,0.658,173.785,audio_features,2IKoHFRf5BaDzOumZXg3uh,spotify:track:2IKoHFRf5BaDzOumZXg3uh,https://api.spotify.com/v1/tracks/2IKoHFRf5BaDzOumZXg3uh,https://api.spotify.com/v1/audio-analysis/2IKoHFRf5BaDzOumZXg3uh,211214,4
2386,0.501,0.556,5,-5.628,1,0.0266,0.361,0.000133,0.115,0.165,82.017,audio_features,6cnF63Qm1qAJ0sHKvM5BOg,spotify:track:6cnF63Qm1qAJ0sHKvM5BOg,https://api.spotify.com/v1/tracks/6cnF63Qm1qAJ0sHKvM5BOg,https://api.spotify.com/v1/audio-analysis/6cnF63Qm1qAJ0sHKvM5BOg,208715,4
2387,0.497,0.586,4,-6.985,1,0.0413,0.496,0.0,0.0698,0.283,73.016,audio_features,7KrqvIVh9Uam37G42MFXHD,spotify:track:7KrqvIVh9Uam37G42MFXHD,https://api.spotify.com/v1/tracks/7KrqvIVh9Uam37G42MFXHD,https://api.spotify.com/v1/audio-analysis/7KrqvIVh9Uam37G42MFXHD,280381,4
2388,0.351,0.481,0,-8.03,1,0.0406,0.539,0.000206,0.0609,0.465,64.485,audio_features,1dxw8nBzyzM8AkyGdYOgtk,spotify:track:1dxw8nBzyzM8AkyGdYOgtk,https://api.spotify.com/v1/tracks/1dxw8nBzyzM8AkyGdYOgtk,https://api.spotify.com/v1/audio-analysis/1dxw8nBzyzM8AkyGdYOgtk,253053,4
2389,0.615,0.84,0,-6.413,0,0.0362,0.0511,6.08e-05,0.231,0.204,125.027,audio_features,23fb1JFy5q2pR56AME8zHU,spotify:track:23fb1JFy5q2pR56AME8zHU,https://api.spotify.com/v1/tracks/23fb1JFy5q2pR56AME8zHU,https://api.spotify.com/v1/audio-analysis/23fb1JFy5q2pR56AME8zHU,284904,4
2390,0.452,0.668,4,-5.118,0,0.0292,0.00516,1.45e-05,0.112,0.142,142.548,audio_features,1N9vIigGcK4lqVUKqqNh77,spotify:track:1N9vIigGcK4lqVUKqqNh77,https://api.spotify.com/v1/tracks/1N9vIigGcK4lqVUKqqNh77,https://api.spotify.com/v1/audio-analysis/1N9vIigGcK4lqVUKqqNh77,395786,3
